tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.70E+17,negative,1,Cancelled Flight,0.3906,US Airways,,theKDaubert,,1,@USAirways telling a man theres NO FLIGHTS for the next 10 hrs!!! NO standby! NOTHING! NO OPTIONS! trying to get to sick child! #FireVan!,"[39.885497738619655, -77.2284709387073]",22-02-2015 11:21,PR: 1stlady@theimagecartel.com,Pacific Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,jph_sc,,0,@USAirways missing our connection due to delay out of @LAS. Told not looking good for tmrw either. We will be stuck in #CLT. Help!,"[43.36896091046059, -70.72548191139614]",22-02-2015 11:15,"Charleston, SC",Eastern Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,0.6733,US Airways,,theKDaubert,,0,@USAirways UR employee named VAN @ ticket counter in #Philadelphia. EXTREMELY RUDE! a Father trying to get home to sick kid missed flight.,"[35.135431188413634, -103.93393160246954]",22-02-2015 11:13,PR: 1stlady@theimagecartel.com,Pacific Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6415,US Airways,,tapps,,0,@USAirways i did and i'm not stupid. i've done web development for 19 yrs. the issue (now confirmed by your support) is YOUR website.,"[44.64047969478001, -79.79238315239502]",22-02-2015 11:11,"brown deer, wi",Central Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,0.665,US Airways,,AllHailAng,,0,@USAirways and no offers to provide us with a hotel or anything for a flight that is over 19 hours away!,"[33.173963681891905, -86.20923663692415]",22-02-2015 11:09,Westeros,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,drgitlin,,0,@USAirways now you just hang up on me. I’m starting to think this is personal!,"[48.33930501624765, -96.52138399983565]",22-02-2015 11:00,20001,Eastern Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,andy_esworthy,,0,"@USAirways Painless and effortless flight from Indy to PHL... Our flight attendant, Tory, was fantastic. Give that lady a raise ASAP!","[28.082147784069175, -74.81404353357294]",22-02-2015 10:59,Philly to NY/NJ,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6425,US Airways,,tjvandy,,1,@USAirways in 140 characters? Yea right.   Thanks for patronizing.,"[30.098539719760666, -79.57527351514472]",22-02-2015 10:59,colorado,Central Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,ConNyoungjeezy,,0,"@USAirways 30 min delay for mechanics to replace rivets. 30 mins Late Flightr, turns out mechanics had wrong size rivets. 35 more mins. Pathetic","[33.65821642086759, -86.53546871230745]",22-02-2015 10:57,Boston,Quito
5.70E+17,negative,1,Late Flight,0.6745,US Airways,,SeanKelly23,,0,@USAirways would love it if you could get my wife home sometime soon - she has been stuck in Orlando and now stuck in philly for too long,"[38.5586281822585, -111.30307349400182]",22-02-2015 10:47,Greensboro NC,
5.70E+17,negative,0.6867,Can't Tell,0.6867,US Airways,,ConNyoungjeezy,,0,@USAirways churn rate increasing by the second,"[37.15493753413821, -84.59574241398198]",22-02-2015 10:45,Boston,Quito
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,Asiators,,0,@USAirways I've been on hold at the reservations desk for 3 hours. HELP!!!!,"[43.33038973425526, -96.91037923638976]",22-02-2015 10:41,"Dallas, TX",Central Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,helmsdanielle10,,0,@USAirways your service in Philly is unacceptable. Look into better service✌️ a 16 yr old shouldnt have a hard time http://t.co/WDAKTmr7Mj,"[28.724703697627447, -117.82830357098655]",22-02-2015 10:39,,
5.70E+17,negative,0.6855,Customer Service Issue,0.3466,US Airways,,SS8085,,0,"@USAirways Its not just PHL, at BTV today made to deplane because ""it's Sunday and we don't know if maintenance will be available""","[34.414734529940375, -106.80244764960347]",22-02-2015 10:39,"Dallas, Burlington, Boston",Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,ConNyoungjeezy,,0,@USAirways are there such things as non-delayed flights or na? Get your shit together and get me out of here,"[43.251279438736006, -78.42761912997858]",22-02-2015 10:37,Boston,Quito
5.70E+17,negative,1,Can't Tell,1,US Airways,,SS8085,,0,"@USAirways After today,no reason 4 anyone to not approve merger with @AmericanAir,other airlines have no reason to fear losing business to U","[28.710732214958675, -101.13140508066365]",22-02-2015 10:36,"Dallas, Burlington, Boston",Eastern Time (US & Canada)
5.70E+17,neutral,0.6402,,0,US Airways,,helmsdanielle10,,0,@USAirways Look into better service.,"[46.45826379983218, -114.45703952383131]",22-02-2015 10:36,,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,CMocz,,1,"@USAirways your customer service in Philly is deplorable, rude &amp; unprofessional gate agents after delays &amp; Cancelled Flightations #takingthistothetop","[44.07308576127318, -121.62630169547704]",22-02-2015 10:33,,
5.70E+17,neutral,0.6424,,0,US Airways,,Hawaii_brown,,0,@USAirways flights to Dfw Cancelled Flightled today?,"[42.755004456863986, -112.17493046124534]",22-02-2015 10:32,violet crown,Central Time (US & Canada)
5.70E+17,negative,0.6933,Can't Tell,0.356,US Airways,,helmsdanielle10,,0,@USAirways should look into better service✌️,"[43.008151775538906, -75.50968695134625]",22-02-2015 10:31,,
5.70E+17,negative,1,Customer Service Issue,0.6774,US Airways,,CDarnall1,,0,@USAirways your mobile app is horrible!  Needs a major overhaul,"[46.008862609436314, -87.07974666699995]",22-02-2015 10:29,"Lexington, KY",Eastern Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,0.6502,US Airways,,helmsdanielle10,,0,@USAirways you should get better employees✌️,"[42.567464052630754, -76.3994217265012]",22-02-2015 10:24,,
5.70E+17,negative,1,Late Flight,0.6721,US Airways,,SS8085,,1,"@USAirways stuck on Tarmac for 30 mins at PHL waiting for someone to load baggage,ridiculous http://t.co/BRCsjBxG2s","[36.5601163460257, -85.96074702100002]",22-02-2015 10:23,"Dallas, Burlington, Boston",Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,NickRowley,,0,@USAirways next time you promise an ontime departure you should stick to it instead of stuffing us in this sweat box with no air,"[46.45745022555478, -109.59442930175635]",22-02-2015 10:21,"Carlsbad, CA",
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,FvGrecia,,1,@USAirways @MrRenevendez I've been trying to contact them for 24 hours already! Yesterday I waited 7 hours today 5+! http://t.co/gn30p75KqB,"[37.94290194073977, -100.83349077993628]",22-02-2015 10:18,,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,sfoosness,,0,"@USAirways Yes, there is horrible snow. But seriously, can you not hire more people to answer the phones? Competitor have call back numbers.","[26.000349878514683, -111.5020390840485]",22-02-2015 10:16,"Durham, NC",Atlantic Time (Canada)
5.70E+17,neutral,1,,,US Airways,,VictorJDH,,0,@USAirways what's your pet policy?,"[33.60117081209023, -86.70563494344671]",22-02-2015 10:15,East Lansing,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,ron_mexicon,,0,@USAirways final count 3 hours 24 minutes on hold to be told I need to log in to U.S. Airways website and there was nothing else to be done,"[42.047881081534875, -90.18689985942325]",22-02-2015 10:15,washington dc,Central Time (US & Canada)
5.70E+17,neutral,0.6745,,,US Airways,,NickRemini,,0,@USAirways come scoop,"[45.068574079337935, -82.36181343927925]",22-02-2015 10:12,♑ NYC,Quito
5.70E+17,negative,1,Customer Service Issue,0.6975,US Airways,,BellaSal,,0,@USAirways 4 hrs and counting today alone... like I don't have other things to accomplish today than to just keep holding!!!,"[24.818693272814052, -70.34392559958408]",22-02-2015 10:11,"Pittsburgh, Pa",
5.70E+17,negative,1,Lost Luggage,1,US Airways,,sejaffe,,0,@USAirways @ClaudOakeshott how about a link that works pls Nothing but complete frustration w usair last 12 hrs,"[26.21465496282951, -107.24097643793955]",22-02-2015 10:10,,
5.70E+17,negative,0.6461,Customer Service Issue,0.3435,US Airways,,ClaudOakeshott,,0,@USAirways That link doesn't work on mobile.,"[43.06726435708555, -101.35897220531254]",22-02-2015 10:08,Washington DC,
5.70E+17,neutral,1,,,US Airways,,GiraffeYang,,0,@USAirways @USAirways I used my AAdvantage Number connected to the USAirways when I booked tickets for friends. Will it benefit my account?,"[29.566227091924382, -108.08367944328998]",22-02-2015 10:07,,Beijing
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,415seanz,,0,@USAirways quit being cheap and hire some call center employees. It shouldn't take half a day to call you,"[37.78831231, -122.41007318]",22-02-2015 10:06,"San Francisco, CA",Pacific Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,US Airways,,empowau,,0,@usairways Cancelled Flighted and rescheduled. said I'd have to pay $75 for earlier flight at next gate. Today @delta proactively offered same for $0,"[41.80610829302181, -70.27651565125882]",22-02-2015 10:06,,Quito
5.70E+17,negative,1,Cancelled Flight,1,US Airways,,smw04,,0,@USAirways @corybronze  INCONVENIENCE? Are you people freaking nuts? This guy has TWO KIDS WITH HIM and you STRAND him in an airport! #FAIL,"[30.22977485788479, -123.87100076884836]",22-02-2015 10:04,,Atlantic Time (Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,CaseyRhoades1,,0,@USAirways on delayed flight from Phil to stt and looks like we'll miss the car ferry to at john where our lodging is. Help with housing?,"[29.073728017803546, -113.8260972225873]",22-02-2015 10:03,"Madbury, NH",
5.70E+17,negative,1,Can't Tell,0.6556,US Airways,,ColfaxCapital,,0,@USAirways @TheHaileyTate Another blatant lie from @USAirways,"[43.42067230695742, -68.60109073623138]",22-02-2015 10:03,"39.0708° N, 106.9886° W",Quito
5.70E+17,negative,1,Can't Tell,1,US Airways,,sydlisterney,,0,@USAirways Round Two of being THE worst airline ever.,"[32.88196599820619, -76.50518989859725]",22-02-2015 10:03,babynole'18,Quito
5.70E+17,negative,1,Customer Service Issue,0.6617,US Airways,,JFSebastian67,,0,@USAirways I have been trying to get through to a representative for 7 hours aboout my Cancelled Flightled flight. Have you simply given up?,"[45.586025063078445, -98.8559984955296]",22-02-2015 10:02,,Hawaii
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,teammccabe,,0,@USAirways @JosephTReis Can't believe advice to call customer service. I was on hold for 3 hrs this morning and finally gave up.,"[25.643437776337795, -96.23693550239972]",22-02-2015 10:01,Cape Cod,Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,US Airways,,AuroraBIZ,,0,@USAirways pretty upset I drove from Philly to MHtT still no info on my bags. What's the deal!,"[33.0656957628486, -124.74314274712955]",22-02-2015 09:59,"Boston, MA",Eastern Time (US & Canada)
5.70E+17,negative,0.6571,Customer Service Issue,0.6571,US Airways,,swierczawack,,0,@USAirways is the @comcast of airlines #2hrs35minOnHold,"[26.10448234882092, -107.8934791302846]",22-02-2015 09:58,"Newark, DE",Central Time (US & Canada)
5.70E+17,negative,0.6837,Can't Tell,0.6837,US Airways,,ERHinman,,0,@USAirways No thank you. @AmericanAir was responsive &amp; I found alternate travel home.,"[37.093454303143346, -67.98074344919473]",22-02-2015 09:57,"Washington, DC",Eastern Time (US & Canada)
5.70E+17,negative,1,Damaged Luggage,0.6803,US Airways,,sandramolloy,,0,@USAirways luggage and contents destroyed both on outbound trip last week&amp;inbound lastnight in philadelphia #Careless,"[36.805937599709694, -90.94964645910042]",22-02-2015 09:57,"Tipperary, Ireland",
5.70E+17,negative,1,longlines,0.3679,US Airways,,sgmacor,,0,@USAirways all these planes sitting here and no one going home. #usairwaysfail http://t.co/jN3V3k3qGv,"[37.81311013507606, -104.2086204579932]",22-02-2015 09:56,Syracuse,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.7065,US Airways,,ColfaxCapital,,1,@USAirways @JosephTReis Dont bother. They dont pick up the phone. Worst customer service going,"[35.264053700189415, -86.65049179923568]",22-02-2015 09:54,"39.0708° N, 106.9886° W",Quito
5.70E+17,negative,1,Late Flight,0.6562,US Airways,,mwkriv,,0,"@USAirways overloads small plane with extra baggage and then. Has to take them off... Poor execution #4435, 75 minute delay...","[35.22358885, -80.95061712]",22-02-2015 09:54,,Quito
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,aterrien5,,0,@USAirways might possibly be THE WORST airline ever! I think it's time to brush up on customer service! #sorude,"[28.412962383733174, -100.23268551366226]",22-02-2015 09:53,,
5.70E+17,negative,1,Late Flight,1,US Airways,,mwkriv,,0,"@USAirways , I am embarrassed for us air and their inability to manage during weather delays.handling of # 4435 is an example","[35.21905941, -80.9426995]",22-02-2015 09:52,,Quito
5.70E+17,negative,1,Lost Luggage,1,US Airways,,TamiMForman,,0,@USAirways are the bags off Flight 1898 CLT to JFK? We landed last night just before midnight.,"[35.412119074695454, -82.32576003669999]",22-02-2015 09:52,New York City,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,maddie_helms,,0,@USAirways not impressed with your customer service. everyone has been unhelpful and incredibly rude.,"[29.850084838582273, -84.69602508942998]",22-02-2015 09:52,michigan,
5.70E+17,negative,1,longlines,1,US Airways,,countryguyusa,,0,@USAirways 45 minutes and moved two feet in BZE. 👎 http://t.co/AwGjkjIIac,"[30.385606855754865, -71.85830726305643]",22-02-2015 09:51,World,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.6388,US Airways,,ron_mexicon,,0,@USAirways on hold 2 hours 54 minutes. What's going on?,"[36.73206827081776, -76.59912861848088]",22-02-2015 09:45,washington dc,Central Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,OthalieGraham,,0,@USAirways NOW they're not even accepting calls AT ALL! Come on.,"[40.04903686, -75.1035816]",22-02-2015 09:42,,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,MaryJoReed1,,0,@USAirways WORST customer service ever!!!,"[47.996527410196705, -94.50596064492935]",22-02-2015 09:42,Indiana Girl,Indiana (East)
5.70E+17,negative,1,Late Flight,1,US Airways,,Jantira,,0,@USAirways Three hour delay from Miami to London.  None of the other flights today are delayed. Put me on another flight!,"[38.99158936073419, -96.04747949972842]",22-02-2015 09:40,,Brussels
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,Jantira,,0,@USAirways there is no extreme weather in Miami. Pick up the phone. Hire more people.,"[33.25826192302818, -80.83401854902988]",22-02-2015 09:39,,Brussels
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,swierczawack,,0,@USAirways over 2 hours and 14 minutes on hold and counting. Thanks for the help! #customerservice #brutal http://t.co/VsKXyAmnom,"[44.34190599282297, -118.40464720322164]",22-02-2015 09:38,"Newark, DE",Central Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,JoanEisenstodt,,0,@USAirways Uh yeah. Flight boarded &amp; now 1 hr Late Flightr we still sit. Update on 4435 to DCA?,"[41.029877060487976, -116.6311626070356]",22-02-2015 09:36,"Washington, DC",Eastern Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,US Airways,,sgmacor,,0,"@USAirways can you get me home to Syracuse? After 6 Cancelled Flightled flights, one re routing three of us are sitting in Charlotte","[32.32211637325733, -95.58311726713285]",22-02-2015 09:28,Syracuse,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,Jantira,,0,@USAirways @British_Airways three hour flight delay. On the phone for 45min and counting.,"[48.273500970223594, -80.37512589801364]",22-02-2015 09:26,,Brussels
5.70E+17,negative,1,Late Flight,1,US Airways,,Jantira,,0,@USAirways just informed of three hour delay. Pick up the phone and get me on another flight!,"[45.910707877645066, -84.78002421846611]",22-02-2015 09:24,,Brussels
5.70E+17,negative,0.6667,Customer Service Issue,0.6667,US Airways,,Jantira,,0,@USAirways needs to hire more people http://t.co/3LPVFhKy2F,"[45.699198598444084, -75.75712732137735]",22-02-2015 09:23,,Brussels
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,drgitlin,,0,@USAirways if I try and call your reservations line will someone answer the phone now or will I be on hold for an hour again?,"[33.29536444858512, -120.84293419604856]",22-02-2015 09:22,20001,Eastern Time (US & Canada)
5.70E+17,neutral,0.6677,,0,US Airways,,maylarosa15,,0,@USAirways My hubby has a 5hr layover in DFW fm the cxl'd flt. Pls help get him home sooner if you can! Any room on S/by 2 BWI or PHL today?,"[24.58666263983186, -106.11077255632988]",22-02-2015 09:18,"Baltimore, MD",
5.70E+17,negative,0.343,Bad Flight,0.343,US Airways,,FAAupdates,,0,@USairways E190 lands without nose gear in Houston - @Flightglobal http://t.co/Yf9NhMwyFF,"[30.867870532945005, -106.65932626400549]",22-02-2015 09:18,USA,Sydney
5.70E+17,negative,1,Customer Service Issue,0.6889,US Airways,,MityaFerenetz,,0,@USAirways Your customer service line keeps telling me call back Late Flightr and disconnects. How can I talk to someone about my flight?,"[44.35610176946622, -90.94376553714847]",22-02-2015 09:16,,Atlantic Time (Canada)
5.70E+17,negative,1,Customer Service Issue,0.6916,US Airways,,margaretjones,,0,@USAirways I tried calling for yet another delayed flight and was told the phone line couldn't handle the volume and was hung up on. Twice.,"[26.280419380137168, -119.44429875911557]",22-02-2015 09:14,,Quito
5.70E+17,negative,1,longlines,0.3333,US Airways,,stealthmaestro,,1,"@USAirways, I know you're dealing with the weather, but @PHLAirport is a hot mess. Pls send reinforcements","[44.705434655924854, -77.80214012089442]",22-02-2015 09:11,"Philadelphia, PA",Central Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,0.6362,US Airways,,stealthmaestro,,0,@usairways 2+ hr wait &amp; really bad exp @PHLAirport. luggage won't arrive w/ me Do I really have 2go back LAS airport 2 pick up when arrives?,"[36.321876193243135, -70.20861848604045]",22-02-2015 09:09,"Philadelphia, PA",Central Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,asakellym,,0,@USAirways Thanks to the friendly US Airways staff that helped me get booked on various flights to get home today.  Almost there!,"[45.65512233651661, -121.27180438031436]",22-02-2015 09:08,"Romansville, PA",Atlantic Time (Canada)
5.70E+17,negative,1,Late Flight,0.6672,US Airways,,Faisal_Siddiqi,,0,@USAirways flight 1735 sitting fully loaded for over an hour. Air conditioning barely working :-(,"[24.796504963082153, -90.83709685150569]",22-02-2015 09:07,"ÜT: 34.120264,-80.900129",
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,saragnyc,,0,"@usairways on hold for TWO HOURS now, pick up the PHONEEEEE","[37.35493283255171, -118.17168390740383]",22-02-2015 09:06,LOS ANGELES,Pacific Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,0.6596,US Airways,,khokanson,,0,@usairways 3rd time cut off after 10+ minutes on hold with Chairmans desk?!??? Wth how are we supposed to rebook Cancelled Flightled flights?!?!?,"[27.357208542147564, -100.36086927248516]",22-02-2015 09:02,PA,Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,0.6875,US Airways,,Fioralainn,,0,@USAirways  where's my bag?  In line 200 deep at DCA. Agents say call 800 #.  800# says talk to agents. Abysmal customer service,"[39.787579735956356, -92.7259679763927]",22-02-2015 09:01,,
5.70E+17,negative,0.6675,Late Flight,0.6675,US Airways,,patrickmgleason,,0,@USAirways 4097 DCA to BNA. Just told they need to do 1.5 hrs worth of maintenance. Was supposed to leave at 8:50 am. [sigh],"[39.666761313866886, -94.37406154066548]",22-02-2015 08:59,"Washington, D.C.",Quito
5.70E+17,negative,1,Late Flight,1,US Airways,,jacove,,0,@USAirways why now just announce delay of 4478 from PVD when you knew captain was already on delayed flight coming in? Frustrating,"[30.008899868914312, -113.44452564328708]",22-02-2015 08:56,,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,SS8085,,0,"@USAirways any updates on Flt 1848, here at the gate and they have no expected time of departure","[32.29787920128819, -110.48081538964072]",22-02-2015 08:54,"Dallas, Burlington, Boston",Eastern Time (US & Canada)
5.70E+17,negative,0.355,Can't Tell,0.355,US Airways,,markwclark,,0,@USAirways this travel day sucks but Malcome K at gate 39 rocks.  This guy is the brand you want to be. Replicate his approach and style.,"[48.59176082853811, -74.0563242096159]",22-02-2015 08:54,Wash DC Metro,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6667,US Airways,,ZacharyLeonsis,,2,"@USAirways was on hold for four hours, never got connected. Came to the airport and your rep essentially told me and everyone else to screw","[25.01359211554392, -109.74335561154156]",22-02-2015 08:54,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,US Airways,,R_Bruns,,0,@USAirways Cancelled Flightled my flight then put me on a flight the next day.I need help from somebody other than a robot. PLEASE!!! Much appreciated,"[38.66581894605587, -93.26203417171742]",22-02-2015 08:54,,
5.70E+17,negative,1,Customer Service Issue,0.6736,US Airways,,lminboston,,0,@USAirways Been on hold 2.5 hours now! System hung up on me twice after an hour holding. :(  Trying 2 correct online Flight Booking Problems error. #unhappy,"[46.07746872276045, -90.8765038947418]",22-02-2015 08:53,,
5.70E+17,neutral,0.6579,,0,US Airways,,beachylinda,,0,@USAirways am 2. 1/2 hours from airport sure would like to talk to someone,"[46.37292648124166, -117.98875184885569]",22-02-2015 08:52,,
5.70E+17,negative,1,Flight Booking Problems,0.703,US Airways,,sfoosness,,0,@USAirways No one answers your reservation phone line. I need to book travel with a  companion certificate. How do I get through?!!!,"[33.87410402445165, -95.57278742727789]",22-02-2015 08:49,"Durham, NC",Atlantic Time (Canada)
5.70E+17,negative,1,Can't Tell,1,US Airways,,lincord88,,0,@USAirways You suck!!  Do you even know the meaning of contingency plan?????,"[34.65246664223605, -124.03149005197744]",22-02-2015 08:47,"Washington, DC",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,beachylinda,,0,@USAirways now in a black hole of your phone system,"[36.78363300040696, -67.03863845384274]",22-02-2015 08:47,,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,djNRG007,,0,@USAirways using all of my monthly minute on hold with you assholes,"[39.50506271238136, -91.16745702321529]",22-02-2015 08:46,"Boston, MA",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,teammccabe,,0,"@USAirways if you mean by posted, no USAir empl to direct anyone, 800# not accepting calls, no contact from USAir re: rebook #greatjob","[35.53135380021008, -99.23377092533325]",22-02-2015 08:46,Cape Cod,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.6397,US Airways,,beachylinda,,0,@USAirways 3rd connecting flight delayed but still cannot make it &amp; still unable to speak to a real person,"[41.318597567994104, -93.95703804219934]",22-02-2015 08:42,,
5.70E+17,positive,1,,,US Airways,,clarkhook,,0,"@USAirways I finally spoke to a person. Despite the mind boggling wait time, the rep was very pleasant and very helpful. Kudos to her.","[27.85663932088486, -86.52696426196152]",22-02-2015 08:41,"Franklin, TN",Eastern Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,dailylaurel,,0,@USAirways with chocoLate Flight please... i m melting http://t.co/jJdoSFYIBM,"[33.13501473984853, -112.10727898566418]",22-02-2015 08:39,Bruxelle-Paris-Marseille-(BPM),Athens
5.70E+17,negative,1,Lost Luggage,1,US Airways,,LaChic4ever,,0,"@USAirways worse experience. Clt to DC. Oversold by 20, lost CARRY ON luggage.Cancelled Flightled connecting flight to NYC. #flydelta","[46.724385280387395, -96.08071427170042]",22-02-2015 08:38,,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,Katycarlson,,0,@USAirways color me confused but why would i need to call and do this. Update your procedures and policies. You can see who is connecting,"[36.943015584839266, -95.18933981817042]",22-02-2015 08:36,America ,Central Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,dcilona,,0,@USAirways I packed a carry on for a reason. Thanks for making me check it. I hoped for better customer service in CLE also. #nothappy,"[24.55931124551916, -113.74163107722941]",22-02-2015 08:35,SWFL,Eastern Time (US & Canada)
5.70E+17,neutral,0.6674,,0,US Airways,,vasisht,,0,@usairways sadly they've tried that and airport agents…no flights so they're stranded at PHL. No chance of a hotel for them?,"[43.28946926580831, -113.57887228771553]",22-02-2015 08:34,A galaxy far far away,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6987,US Airways,,lincord88,,0,@USAirways your service sucks.,"[46.9661344456442, -79.90891046149467]",22-02-2015 08:33,"Washington, DC",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6179,US Airways,,JoanEisenstodt,,0,@USAirways Past tense re help. No more. It’s been even more miserable than usual at CLT.,"[43.953798174555004, -80.75219440499203]",22-02-2015 08:32,"Washington, DC",Eastern Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,US Airways,,beachylinda,,0,"@USAirways first flight Cancelled Flightled, connecting flight delayed so will completely miss next connection no response on hold 2 hrs HELP me","[25.565523601710698, -108.894273995877]",22-02-2015 08:29,,
5.70E+17,negative,1,Lost Luggage,1,US Airways,,VikingJim60,,0,@USAirways now you don't know where my luggage is?  Seriously?,"[36.62055695955988, -116.08535157931308]",22-02-2015 08:26,"Doylestown, PA",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,68aec68,,0,@USAirways I waited customer service 32 minutes on the phone w/o response. Had to hung up in the end since my battery died due to waiting!,"[39.31934036900988, -71.48464088574042]",22-02-2015 08:24,,Atlantic Time (Canada)
5.70E+17,negative,1,Late Flight,0.6638,US Airways,,tjvandy,,0,@USAirways F623 DEN:PHX impressive lack of concern by 1hr+ Late Flight flight attndt wrecking havoc on customer travel #smugsmirk #norush,"[29.92723786848054, -98.93826104639484]",22-02-2015 08:24,colorado,Central Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,ALfamilyoffour,,0,@USAirways was on the phone for over an hour waiting without an answer. 😩,"[35.19367446788397, -77.11520223135807]",22-02-2015 08:24,Alabama,Central Time (US & Canada)
5.70E+17,negative,0.6546,Customer Service Issue,0.6546,US Airways,,Dalts81,,0,@USAirways a member of your staff at PHL just gave us excellent customer care. Shame the same couldn't be said for the past 24 hours.,"[42.8161247235175, -81.13811938275703]",22-02-2015 08:23,Blackpool,London
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,Harmony1412,,0,@USAirways I got rebooked at 3am after they woke me up just tried to call twice and got hung up on. Worst customer service.,"[38.60740773882213, -108.97371861242439]",22-02-2015 08:22,Wonderland,Indiana (East)
5.70E+17,neutral,1,,,US Airways,,jasonkallsen,,0,@USAirways with a glass of wine once we hit altitude?,"[31.41253850490421, -112.57816014589464]",22-02-2015 08:22,"Minnesota, USA",Central Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,Dalts81,,0,"@USAirways @ALfamilyoffour maybe if there was anyone answering the phone they would. ""Please call back Late Flightr"".For 18 hours? Not good enough","[33.15951188984358, -101.3377858164057]",22-02-2015 08:22,Blackpool,London
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,storylaura,,0,@USAirways this is the worst customer service I have ever had. Rebooked to tues but seat available on mon. Wtf. Contact me.,"[34.37641175431471, -93.01770245533412]",22-02-2015 08:21,"kansas city, mo",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,storylaura,,0,@USAirways 2 hours?! And just got disconnected.,"[45.005567331576145, -67.12969519752744]",22-02-2015 08:18,"kansas city, mo",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6704,US Airways,,TravelingProf,,0,@USAirways I have been calling for 3 days!,"[35.66060967444336, -112.75348131105912]",22-02-2015 08:17,"Great Barrington, MA",Eastern Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,US Airways,,AndrewAquilante,,0,"@USAirways between 3 of us, it is costing over $1000 to get home TODAY for no reason... Where do I send my receipts to be reimbursed?","[28.57754011468139, -76.0242994243819]",22-02-2015 08:11,"Phoenixville, PA",Eastern Time (US & Canada)
